discount,discountPercentage,discountedFee,fee,id,lab_id,test_name,test_type,lab_name
38,25,112,150,44329,36,Sugar Fasting,Pathology,Alpha Diagnostic Center
100,25,300,400,44330,36,Sugar Fasting (Urine),Pathology,Alpha Diagnostic Center
38,25,112,150,44331,36,Sugar Random,Pathology,Alpha Diagnostic Center
100,25,300,400,44332,36,Sugar Random (Urine),Pathology,Alpha Diagnostic Center
362,25,1088,1450,44333,36,Swab For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
362,25,1088,1450,44334,36,Swab For C/S Anaerobic (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
100,25,300,400,44336,36,Synovial Fluid For AFB Smear/ZN Stain,Pathology,Alpha Diagnostic Center
362,25,1088,1450,44335,36,Synovial Fluid For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
375,25,1125,1500,44337,36,Synovial Fluid For Cytology,Pathology,Alpha Diagnostic Center
100,25,300,400,44338,36,Synovial Fluid For Gram Stain,Pathology,Alpha Diagnostic Center
300,25,900,1200,44339,36,Syphilis (Treponema Pallidum Total Antibody Test),Pathology,Alpha Diagnostic Center
400,20,1600,2000,44457,36,T. Tube Cholangiogram,Radiology,Alpha Diagnostic Center
500,25,1500,2000,44340,36,T. Tube Cholangiogram,Pathology,Alpha Diagnostic Center
500,25,1500,2000,44341,36,T.Tube Cholangiogram,Pathology,Alpha Diagnostic Center
238,25,712,950,44342,36,T3,Pathology,Alpha Diagnostic Center
238,25,712,950,44343,36,T4,Pathology,Alpha Diagnostic Center
100,25,300,400,44344,36,Throad Swab For AFB Smear/ZN Stain,Pathology,Alpha Diagnostic Center
362,25,1088,1450,44345,36,Throat Swab For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
100,25,300,400,44346,36,Throat Swab For Gram Stain,Pathology,Alpha Diagnostic Center
250,25,750,1000,44347,36,Thyroglobulin*,Pathology,Alpha Diagnostic Center
425,25,1275,1700,44348,36,Thyroid Cyst Fluid For Analysis,Pathology,Alpha Diagnostic Center
662,25,1988,2650,44349,36,"Thyroid Function Test (T3, T4, TSH)",Pathology,Alpha Diagnostic Center
300,25,900,1200,44350,36,Thyroid Peroxidase Antibodies (TPO),Pathology,Alpha Diagnostic Center
175,25,525,700,44351,36,TIBC (Total Iron Binding Capacity),Pathology,Alpha Diagnostic Center
362,25,1088,1450,44352,36,Tip For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
100,25,300,400,44353,36,Tissue For AFB Smear/ZN Stain,Pathology,Alpha Diagnostic Center
362,25,1088,1450,44354,36,Tissue For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
1500,25,4500,6000,44355,36,"Torch Profile IgG,IgM by Elisa",Pathology,Alpha Diagnostic Center
100,25,300,400,44356,36,Total Protein,Pathology,Alpha Diagnostic Center
300,25,900,1200,44357,36,Total Testosterone,Pathology,Alpha Diagnostic Center
300,25,900,1200,44358,36,Toxoplasma IgG,Pathology,Alpha Diagnostic Center
300,25,900,1200,44359,36,Toxoplasma IgM,Pathology,Alpha Diagnostic Center
300,25,900,1200,44360,36,TPHA,Pathology,Alpha Diagnostic Center
375,25,1125,1500,44361,36,TPN For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
362,25,1088,1450,44362,36,TPN For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
362,25,1088,1450,44363,36,Tracheal Swab Secretion C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
100,25,300,400,44364,36,Tracheal Tube Secretion for AFB Smear/ZN Stain,Pathology,Alpha Diagnostic Center
100,25,300,400,44365,36,Tracheal Tube Secretion for Gram Stain,Pathology,Alpha Diagnostic Center
300,25,900,1200,44366,36,Transferrin Saturation,Pathology,Alpha Diagnostic Center
400,25,1200,1600,44367,36,Transvaginal ultrasound (TVS),Pathology,Alpha Diagnostic Center
320,20,1280,1600,44474,36,Transvaginal ultrasound (TVS),Radiology,Alpha Diagnostic Center
362,25,1088,1450,44368,36,Tricyclic Antidepressants (Serum),Pathology,Alpha Diagnostic Center
362,25,1088,1450,44369,36,Tricyclic Antidepressants (Urine),Pathology,Alpha Diagnostic Center
400,20,1600,2000,44466,36,Triplet Obstetric Ultrasound,Radiology,Alpha Diagnostic Center
500,25,1500,2000,44370,36,Triplet Obstetrical Ultrasound,Pathology,Alpha Diagnostic Center
350,25,1050,1400,44371,36,Troponin-I (High Sensitive),Pathology,Alpha Diagnostic Center
350,25,1050,1400,44372,36,Troponin-T,Pathology,Alpha Diagnostic Center
1250,25,3750,5000,44373,36,Tru-cut Biopsy (Breast / soft tissue),Pathology,Alpha Diagnostic Center
2000,25,6000,8000,44374,36,Tru-cut biopsy (renal / liver / pelvic / abdominal),Pathology,Alpha Diagnostic Center
5000,25,15000,20000,43723,36,Tru-cut biopsy Prostate gland,Pathology,Alpha Diagnostic Center
238,25,712,950,44375,36,TSH,Pathology,Alpha Diagnostic Center
400,20,1600,2000,44465,36,Twin Obstetric anomaly Ultrasound,Radiology,Alpha Diagnostic Center
480,20,1920,2400,44469,36,Twin Obstetric Doppler Ultrasound,Radiology,Alpha Diagnostic Center
560,20,2240,2800,44471,36,Twin Obstetric Doppler ultrasound with Biophysical Profile,Radiology,Alpha Diagnostic Center
320,20,1280,1600,44464,36,Twin Obstetric Ultrasound,Radiology,Alpha Diagnostic Center
750,25,2250,3000,44376,36,Twin Obstetrical Doppler Ultrasound with Biophysical Profile,Pathology,Alpha Diagnostic Center
700,25,2100,2800,44377,36,Twin Obstetrical Doppler Ultrasound without Biophysical Profile,Pathology,Alpha Diagnostic Center
400,25,1200,1600,44378,36,Twin Obstetrical Ultrasound,Pathology,Alpha Diagnostic Center
500,25,1500,2000,44379,36,TWINS ANOMALY OBS. ULTRASOUND,Pathology,Alpha Diagnostic Center
1125,25,3375,4500,44380,36,Two Limb Doppler (Double system for both legs),Pathology,Alpha Diagnostic Center
750,25,2250,3000,44381,36,Two Limb Doppler (single system for both legs),Pathology,Alpha Diagnostic Center
175,25,525,700,44382,36,Typhidot IgG,Pathology,Alpha Diagnostic Center
175,25,525,700,44383,36,Typhidot IgM,Pathology,Alpha Diagnostic Center
400,25,1200,1600,44384,36,Ultrasound Ankle Joint,Pathology,Alpha Diagnostic Center
750,25,2250,3000,44385,36,UPPER LIMB DOUBLE SYSTEM,Pathology,Alpha Diagnostic Center
100,25,300,400,44386,36,Urea (24 Hrs Urine),Pathology,Alpha Diagnostic Center
100,25,300,400,44387,36,Urea (Fluid),Pathology,Alpha Diagnostic Center
138,25,412,550,44388,36,Urea (Serum),Pathology,Alpha Diagnostic Center
200,25,600,800,44389,36,Urea / Creatinine Ratio,Pathology,Alpha Diagnostic Center
100,25,300,400,44390,36,Urea Urine (Spot / Random),Pathology,Alpha Diagnostic Center
362,25,1088,1450,44391,36,Uretheral Swab For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
625,25,1875,2500,44392,36,Urethrogram Antegrade,Pathology,Alpha Diagnostic Center
500,20,2000,2500,44448,36,Urethrogram Antegrade,Radiology,Alpha Diagnostic Center
138,25,412,550,44393,36,Uric Acid (24 Hrs Urine),Pathology,Alpha Diagnostic Center
138,25,412,550,44394,36,Uric Acid (Fluid),Pathology,Alpha Diagnostic Center
100,25,300,400,44395,36,Uric Acid (Serum),Pathology,Alpha Diagnostic Center
262,25,788,1050,44396,36,Uric Acid / Creatinine Ratio,Pathology,Alpha Diagnostic Center
138,25,412,550,44397,36,Uric Acid Urine (Spot / Random),Pathology,Alpha Diagnostic Center
875,25,2625,3500,44399,36,Urine For AFB C/S (Mycobacterium Tuberculosis),Pathology,Alpha Diagnostic Center
100,25,300,400,44400,36,Urine For AFB Smear/ZN Stain,Pathology,Alpha Diagnostic Center
388,25,1162,1550,44401,36,Urine for Albumin/Creatinine Ratio (ACR),Pathology,Alpha Diagnostic Center
88,25,262,350,44402,36,Urine For Analysis,Pathology,Alpha Diagnostic Center
362,25,1088,1450,44403,36,Urine For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
375,25,1125,1500,44398,36,Urine For Cytology,Pathology,Alpha Diagnostic Center
100,25,300,400,44404,36,Urine for Gram Stain,Pathology,Alpha Diagnostic Center
62,25,188,250,44405,36,Urine for Hemoglobin (Spot/Random),Pathology,Alpha Diagnostic Center
50,25,150,200,44406,36,Urine for pregnancy test,Pathology,Alpha Diagnostic Center
112,25,338,450,44407,36,Urine For Rbc Morphology,Pathology,Alpha Diagnostic Center
88,25,262,350,44408,36,Urine For Reducing Substance,Pathology,Alpha Diagnostic Center
50,25,150,200,44409,36,Urine Sugar,Pathology,Alpha Diagnostic Center
300,25,900,1200,44410,36,USG ABDOMINAL AND KUB,Pathology,Alpha Diagnostic Center
300,25,900,1200,44411,36,USG KUB,Pathology,Alpha Diagnostic Center
400,25,1200,1600,44412,36,V.D.R.L,Pathology,Alpha Diagnostic Center
312,25,938,1250,44413,36,Valporic Acid (Epival),Pathology,Alpha Diagnostic Center
338,25,1012,1350,44414,36,Vancomycin,Pathology,Alpha Diagnostic Center
350,25,1050,1400,44415,36,Vitamin B12,Pathology,Alpha Diagnostic Center
875,25,2625,3500,44417,36,Vitrous Fluid For AFB C/S (Mycobacterium Tuberculosis),Pathology,Alpha Diagnostic Center
362,25,1088,1450,44416,36,Vitrous Fluid For C/S (Bacterial Culture & Sensitivity),Pathology,Alpha Diagnostic Center
88,25,262,350,44418,36,Vitrous Fluid For Gram Stain,Pathology,Alpha Diagnostic Center
100,25,300,400,44419,36,Vitrous For AFB Smear/ZN Stain,Pathology,Alpha Diagnostic Center
500,25,1500,2000,44420,36,VMA (24 Hrs Urine),Pathology,Alpha Diagnostic Center
625,25,1875,2500,44421,36,Voiding Cysto Urethrogram (MCUG),Pathology,Alpha Diagnostic Center
450,25,1350,1800,44422,36,Von Willebrand AG Factor,Pathology,Alpha Diagnostic Center
88,25,262,350,44423,36,WBC (TLC),Pathology,Alpha Diagnostic Center
240,20,960,1200,44432,36,X-Ray abdomen (Erect & supine) single film,Radiology,Alpha Diagnostic Center
240,20,960,1200,44430,36,X-Ray both knee joint (AP & lateral),Radiology,Alpha Diagnostic Center
160,20,640,800,44429,36,X-Ray Knee Joint (AP & lateral),Radiology,Alpha Diagnostic Center
160,20,640,800,44433,36,X-Ray KUB,Radiology,Alpha Diagnostic Center
160,20,640,800,44431,36,X-Ray Paranasal sinuses (PNS),Radiology,Alpha Diagnostic Center
160,20,640,800,44435,36,X-Ray Pelvis,Radiology,Alpha Diagnostic Center
160,20,640,800,44436,36,X-Ray Shoulder (AP view),Radiology,Alpha Diagnostic Center
240,20,960,1200,44434,36,X-Ray skull (AP & Lateral),Radiology,Alpha Diagnostic Center
780,20,3120,3900,61186,41,17-Ketosteroids (24 Hrs Urine),Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61187,41,17-OH Progesterone,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61188,41,24 Hour Urinary Free Cortisol,Pathology,Innova Labs and Diagnostics
70,20,280,350,61189,41,24 hrs Urinary Chloride,Pathology,Innova Labs and Diagnostics
80,20,320,400,61190,41,24 Hrs Urinary Phosphate,Pathology,Innova Labs and Diagnostics
720,20,2880,3600,61191,41,25-Hydroxy Vit D3,Pathology,Innova Labs and Diagnostics
840,20,3360,4200,61192,41,5 Hiaa (24 Hrs Urine),Pathology,Innova Labs and Diagnostics
170,20,680,850,61193,41,A/G Ratio,Pathology,Innova Labs and Diagnostics
360,20,1440,1800,61194,41,Abdominal Fluid  For C/E,Pathology,Innova Labs and Diagnostics
320,20,1280,1600,61195,41,Abdominal Fluid  For Cytology,Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61196,41,Abdominal Fluid For  AFB C/S,Pathology,Innova Labs and Diagnostics
120,20,480,600,61197,41,Abdominal Fluid For  AFB Stain / ZN Stain,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61198,41,Abdominal Fluid For  C/S,Pathology,Innova Labs and Diagnostics
120,20,480,600,61199,41,Abdominal Fluid For Gram Stain,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61200,41,ABGS (Arterial Blood Gases),Pathology,Innova Labs and Diagnostics
40,20,160,200,61201,41,Absolute Eosinophil Count,Pathology,Innova Labs and Diagnostics
60,20,240,300,61202,41,Absolute Neutrophil Count,Pathology,Innova Labs and Diagnostics
40,20,160,200,61203,41,Absolute Neutrophil Count,Pathology,Innova Labs and Diagnostics
60,20,240,300,61204,41,Absolute Values/Cell Counts,Pathology,Innova Labs and Diagnostics
3200,20,12800,16000,61205,41,Acetyl Choline Receptor Antibody (AChR Abs),Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61206,41,Acid Phosphate,Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61207,41,ACTH (Adrenocorticotropic Hormo),Pathology,Innova Labs and Diagnostics
860,20,3440,4300,61208,41,Adenosine Deaminase (ADA) (CSF),Pathology,Innova Labs and Diagnostics
860,20,3440,4300,61209,41,Adenosine Deaminase (ADA) (FLUID),Pathology,Innova Labs and Diagnostics
860,20,3440,4300,61210,41,Adenosine Deaminase (ADA) (Serum),Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61211,41,AFB C/S,Pathology,Innova Labs and Diagnostics
120,20,480,600,61212,41,AFB Stain / ZN Stain,Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61213,41,AFB Stian (3 Days Sputum),Pathology,Innova Labs and Diagnostics
130,20,520,650,61214,41,Albumin (24 Hrs Urine),Pathology,Innova Labs and Diagnostics
120,20,480,600,61215,41,Albumin (serum),Pathology,Innova Labs and Diagnostics
220,20,880,1100,61216,41,Albumin / Creatinine Ratio Urine (Spot / Random),Pathology,Innova Labs and Diagnostics
60,20,240,300,61217,41,Albumin Urine (Spot / Random),Pathology,Innova Labs and Diagnostics
360,20,1440,1800,61218,41,Aldolase(Serum),Pathology,Innova Labs and Diagnostics
800,20,3200,4000,61219,41,Aldosterone Level (Serum),Pathology,Innova Labs and Diagnostics
110,20,440,550,61220,41,Alkaline Phosphatase (ALP),Pathology,Innova Labs and Diagnostics
560,20,2240,2800,61221,41,Alpha Fetoprotein (AFP),Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61222,41,Alpha HBDH,Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61223,41,Ammonia (NH3),Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61224,41,Amphetamines (urine),Pathology,Innova Labs and Diagnostics
280,20,1120,1400,61225,41,Amylase,Pathology,Innova Labs and Diagnostics
280,20,1120,1400,61226,41,Amylase (24Hrs Urine),Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61227,41,Amylase (Fluid),Pathology,Innova Labs and Diagnostics
270,20,1080,1350,61228,41,Amylase Urine (Spot / Random),Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61185,41,ANA By ELISA (Anti Nuclear Antibody),Pathology,Innova Labs and Diagnostics
1600,20,6400,8000,61229,41,ANA Profile,Pathology,Innova Labs and Diagnostics
460,20,1840,2300,61230,41,Anaerobic Culture C/S,Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61231,41,ANCA  -  C,Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61232,41,ANCA - P,Pathology,Innova Labs and Diagnostics
1000,20,4000,5000,61233,41,Androgen Level,Pathology,Innova Labs and Diagnostics
560,20,2240,2800,61234,41,Androstenidione Level,Pathology,Innova Labs and Diagnostics
730,20,2920,3650,61235,41,Angiotensin Converting Enzyme (ACE) Level,Pathology,Innova Labs and Diagnostics
220,20,880,1100,61236,41,Anion Gap (Serum),Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61237,41,Anti Cardiolipin IgG,Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61238,41,Anti Cardiolipin IgM,Pathology,Innova Labs and Diagnostics
760,20,3040,3800,61239,41,Anti CCP (Cyclic Citrullinated Peptide),Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61240,41,Anti Centromers Anti Bodies,Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61241,41,"Anti Chikungunya Virus (IgG,IgM)",Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61242,41,Anti Delta Virus,Pathology,Innova Labs and Diagnostics
1000,20,4000,5000,61243,41,Anti ds DNA,Pathology,Innova Labs and Diagnostics
660,20,2640,3300,61244,41,Anti Endomysial Abs,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61245,41,Anti Endomysial IgA,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61246,41,Anti Endomysial IgG,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61247,41,Anti Endomysial IgM,Pathology,Innova Labs and Diagnostics
660,20,2640,3300,61248,41,Anti GBM (Anti Glomerular Basement Membrane),Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61249,41,Anti Gliadin IgA,Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61250,41,Anti Gliadin IgM,Pathology,Innova Labs and Diagnostics
300,20,1200,1500,61251,41,"Anti H,pylori Antibodies (ICT)",Pathology,Innova Labs and Diagnostics
430,20,1720,2150,61252,41,Anti Hbc IgG,Pathology,Innova Labs and Diagnostics
430,20,1720,2150,61253,41,Anti Hbc IgM,Pathology,Innova Labs and Diagnostics
640,20,2560,3200,61254,41,Anti HBe,Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61255,41,Anti HBs,Pathology,Innova Labs and Diagnostics
260,20,1040,1300,61256,41,Anti HBs/HBV,Pathology,Innova Labs and Diagnostics
440,20,1760,2200,61257,41,Anti HCV,Pathology,Innova Labs and Diagnostics
200,20,800,1000,61258,41,Anti HCV (ICT),Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61259,41,Anti HDV,Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61260,41,Anti Helicobacter pylori Antibodies,Pathology,Innova Labs and Diagnostics
420,20,1680,2100,61261,41,Anti Helicobacter pylori IgA,Pathology,Innova Labs and Diagnostics
420,20,1680,2100,61262,41,Anti Helicobacter pylori IgG,Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61263,41,Anti HEV IgG,Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61264,41,Anti HEV IgM,Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61265,41,Anti HIV - 1 & 2,Pathology,Innova Labs and Diagnostics
240,20,960,1200,61266,41,Anti HIV - 1 & 2 (ICT),Pathology,Innova Labs and Diagnostics
480,20,1920,2400,61267,41,Anti LKM (Anti Liver Kidney Microsomal Antibody),Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61268,41,Anti Mullerian Hormone (AMH),Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61269,41,Anti Neutrophil Cytoplasmic Antibodies,Pathology,Innova Labs and Diagnostics
800,20,3200,4000,61270,41,Anti Phospholipid IgG,Pathology,Innova Labs and Diagnostics
800,20,3200,4000,61271,41,Anti Phospholipid IgM,Pathology,Innova Labs and Diagnostics
560,20,2240,2800,61272,41,Anti Reticular Antibodies,Pathology,Innova Labs and Diagnostics
560,20,2240,2800,61273,41,Anti Scl-70,Pathology,Innova Labs and Diagnostics
440,20,1760,2200,61274,41,Anti Smooth Muscle Abs (ASMA),Pathology,Innova Labs and Diagnostics
700,20,2800,3500,61275,41,Anti Sperm Antibodies,Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61276,41,Anti Thrombin-III,Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61277,41,Anti Thyroglobulin Antibodies (Tg),Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61278,41,Anti Tissue Transglutaminase IgA (TTGA),Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61279,41,Anti Tissue Transglutaminase IgG (TTGA),Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61280,41,Anti Treponema Antibodies,Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61281,41,Anti-HBc (Total),Pathology,Innova Labs and Diagnostics
700,20,2800,3500,61282,41,Aorta & Iliac Vessels Doppler,Pathology,Innova Labs and Diagnostics
200,20,800,1000,61283,41,APTT (Activated Partial Thromboplastin Time),Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61284,41,Ascitic Fluid  For Cytology,Pathology,Innova Labs and Diagnostics
360,20,1440,1800,61285,41,Ascitic Fluid C/E,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61286,41,Ascitic Fluid For  C/S,Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61287,41,Ascitic Fluid For AFB C/S,Pathology,Innova Labs and Diagnostics
160,20,640,800,61288,41,Ascitic Fluid For AFB Stain / ZN Stain,Pathology,Innova Labs and Diagnostics
160,20,640,800,61289,41,Ascitic Fluid For Gram Stain,Pathology,Innova Labs and Diagnostics
160,20,640,800,61290,41,Ascitic Fluid for Triglycerides,Pathology,Innova Labs and Diagnostics
200,20,800,1000,61291,41,ASO Titre,Pathology,Innova Labs and Diagnostics
560,20,2240,2800,61292,41,Aspergellosis (galactomannan) Antibodies,Pathology,Innova Labs and Diagnostics
800,20,3200,4000,61293,41,B2-Microglobulin,Pathology,Innova Labs and Diagnostics
380,20,1520,1900,61294,41,Barbiturates (Urine),Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61295,41,Basic Metabolic Panel (Bmp),Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61296,41,Bence Jones Protein  (24 Hrs Urine),Pathology,Innova Labs and Diagnostics
180,20,720,900,61297,41,Bence Jones Protein (Urine),Pathology,Innova Labs and Diagnostics
360,20,1440,1800,61298,41,Benzodiazepines (Urine),Pathology,Innova Labs and Diagnostics
700,20,2800,3500,61299,41,Beta 2 Glycoprotein-1 Ig M,Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61300,41,Beta HCG,Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61301,41,Beta HCG (Male),Pathology,Innova Labs and Diagnostics
80,20,320,400,61302,41,Bicarbonates  (Fluid),Pathology,Innova Labs and Diagnostics
200,20,800,1000,61303,41,Bicarbonates  (HCO3),Pathology,Innova Labs and Diagnostics
220,20,880,1100,61304,41,Bicarbonates Urine (Spot / Random),Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61305,41,Bile Acid (Serum),Pathology,Innova Labs and Diagnostics
100,20,400,500,61306,41,Bile Pigment,Pathology,Innova Labs and Diagnostics
100,20,400,500,61307,41,Bilirubin Direct,Pathology,Innova Labs and Diagnostics
100,20,400,500,61308,41,Bilirubin Indirect,Pathology,Innova Labs and Diagnostics
100,20,400,500,61309,41,Bilirubin Total,Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61310,41,Biopsy   (Large) 1,Pathology,Innova Labs and Diagnostics
760,20,3040,3800,61311,41,Biopsy (Medium) 1,Pathology,Innova Labs and Diagnostics
600,20,2400,3000,61312,41,Biopsy (Small) 1,Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61313,41,Biopsy Extra Large,Pathology,Innova Labs and Diagnostics
700,20,2800,3500,61314,41,Biopsy Small 2,Pathology,Innova Labs and Diagnostics
100,20,400,500,61315,41,Bleeding Time,Pathology,Innova Labs and Diagnostics
560,20,2240,2800,61316,41,Block For Review,Pathology,Innova Labs and Diagnostics
150,20,600,750,61317,41,Blood C/E (CBC),Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61318,41,Blood C/S for Anaerobic,Pathology,Innova Labs and Diagnostics
120,20,480,600,61319,41,Blood Film For Filariasis,Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61320,41,Blood For C/S (Aerobic & Anaerobic),Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61321,41,Blood For C/S Right & Left(Aerobic & Anaerobic),Pathology,Innova Labs and Diagnostics
80,20,320,400,61322,41,Blood Sugar 1 Hour,Pathology,Innova Labs and Diagnostics
80,20,320,400,61323,41,Blood Sugar 2 Hours,Pathology,Innova Labs and Diagnostics
80,20,320,400,61324,41,Blood Sugar Fasting,Pathology,Innova Labs and Diagnostics
80,20,320,400,61325,41,Blood Sugar Random,Pathology,Innova Labs and Diagnostics
180,20,720,900,61326,41,Blood urea nitrogen/Creatinine ratio (BUN / Creatinine Ratio),Pathology,Innova Labs and Diagnostics
120,20,480,600,61327,41,Body Fluid For  AFB Stain / ZN Stain,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61328,41,Body Fluid For  C/S,Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61329,41,Body Fluid For Analysis C/E,Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61330,41,Body Fluid For Cytology,Pathology,Innova Labs and Diagnostics
160,20,640,800,61331,41,Body Fluid For Gram Stain,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61332,41,Bone C/S,Pathology,Innova Labs and Diagnostics
2200,20,8800,11000,61333,41,Bone Marrow (Slides For Review),Pathology,Innova Labs and Diagnostics
1800,20,7200,9000,61334,41,Bone Marrow Biopsy (Procedure),Pathology,Innova Labs and Diagnostics
480,20,1920,2400,61335,41,Brain Natriuretic Peptide (BNP),Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61336,41,Breast Abscess For C/S,Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61337,41,Breast Abscess For Cytology,Pathology,Innova Labs and Diagnostics
120,20,480,600,61338,41,Bronchial Washing Fluid For Gram Stain,Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61339,41,Bronchial Washing For  Analysis C/E,Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61340,41,Bronchial Washing For AFB C/S,Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61341,41,Bronchial Washing For C/S,Pathology,Innova Labs and Diagnostics
320,20,1280,1600,61342,41,Bronchial Washing For Cytology.,Pathology,Innova Labs and Diagnostics
220,20,880,1100,61343,41,Bronchial Washing For Fungal stain,Pathology,Innova Labs and Diagnostics
120,20,480,600,61344,41,Bronchial Wasing For  AFB Stain / ZN Stain,Pathology,Innova Labs and Diagnostics
300,20,1200,1500,61345,41,Brucella IgG,Pathology,Innova Labs and Diagnostics
300,20,1200,1500,61346,41,Brucella IgM,Pathology,Innova Labs and Diagnostics
140,20,560,700,61347,41,BUN (Blood Urea Nitrogen),Pathology,Innova Labs and Diagnostics
700,20,2800,3500,61348,41,C Peptide Level,Pathology,Innova Labs and Diagnostics
700,20,2800,3500,61349,41,C Peptide Urine,Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61350,41,C3 (Complement Level 3),Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61351,41,C4 (Complement Level 4),Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61352,41,CA 125,Pathology,Innova Labs and Diagnostics
700,20,2800,3500,61353,41,CA 15-3,Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61354,41,CA-19-9,Pathology,Innova Labs and Diagnostics
1100,20,4400,5500,61355,41,CALCITONIN,Pathology,Innova Labs and Diagnostics
220,20,880,1100,61356,41,Calcium (Fluid),Pathology,Innova Labs and Diagnostics
130,20,520,650,61357,41,Calcium Urine (24 hrs),Pathology,Innova Labs and Diagnostics
130,20,520,650,61358,41,Calcium Urine (Spot / Random),Pathology,Innova Labs and Diagnostics
900,20,3600,4500,61359,41,Calprotectin (Stool),Pathology,Innova Labs and Diagnostics
440,20,1760,2200,61360,41,Cannabinoids (Urine),Pathology,Innova Labs and Diagnostics
400,20,1600,2000,61361,41,Carbamazepine (Tegretol),Pathology,Innova Labs and Diagnostics
500,20,2000,2500,61362,41,Cardiac  Enzymes,Pathology,Innova Labs and Diagnostics
340,20,1360,1700,61363,41,Carotene Leval (Serum),Pathology,Innova Labs and Diagnostics
